ID_row,PlotID,Study,geo_entity2,Plot_Area,Lat_Dec,Long_Dec,MAP,Scientific_name,Native_Status,Abundance,prec_range,species,SLA,WD,H,N
1142,363,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.45,-155.21,4345.619141,Coprosma ochracea,native,1,wet,Coprosma_ochracea,18.86485,0.71,7.572,15.2
1143,363,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.45,-155.21,4345.619141,Ilex anomala,native,3,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1144,363,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.45,-155.21,4345.619141,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1145,364,USFS_FIA_Hawaii,Maui Nui,504.34,20.8,-156.21,4924.731934,Cheirodendron trigynum,native,1,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1146,364,USFS_FIA_Hawaii,Maui Nui,504.34,20.8,-156.21,4924.731934,Cibotium menziesii,native,2,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1147,364,USFS_FIA_Hawaii,Maui Nui,504.34,20.8,-156.21,4924.731934,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1148,365,USFS_FIA_Hawaii,Maui Nui,672.45,20.75,-156.16,3851.268066,Cheirodendron trigynum,native,3,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1149,365,USFS_FIA_Hawaii,Maui Nui,672.45,20.75,-156.16,3851.268066,Metrosideros polymorpha,native,15,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1150,365,USFS_FIA_Hawaii,Maui Nui,672.45,20.75,-156.16,3851.268066,Myrsine lessertiana,native,2,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
1151,366,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.18,-155.64,2447.540039,Cheirodendron trigynum,native,5,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1152,366,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.18,-155.64,2447.540039,Cibotium glaucum,native,4,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1153,366,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.18,-155.64,2447.540039,Metrosideros polymorpha,native,19,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1154,367,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.59,2358.60498,Broussaisia arguta,native,1,wet,Broussaisia_arguta,12.049225,0.193142857,5,14.1948
1155,367,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.59,2358.60498,Cibotium glaucum,native,11,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1156,367,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.59,2358.60498,Metrosideros polymorpha,native,20,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1157,368,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.63,-155.27,4733.311035,Cheirodendron trigynum,native,3,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1158,368,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.63,-155.27,4733.311035,Cibotium glaucum,native,20,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1159,368,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.63,-155.27,4733.311035,Cibotium menziesii,native,5,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1160,540,Hatheway_1952,O'ahu Island,400,21.529333,-158.158,1571.82,Osmanthus sandwicensis,native,2,mesic,Osmanthus_sandwicensis,9.787881419,0.666147464,15.97313267,14.25377443
1161,368,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.63,-155.27,4733.311035,Metrosideros polymorpha,native,23,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1162,369,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.57,-155.21,6332.347168,Cibotium glaucum,native,13,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1163,369,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.57,-155.21,6332.347168,Cibotium menziesii,native,5,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1164,369,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.57,-155.21,6332.347168,Ilex anomala,native,1,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1165,369,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.57,-155.21,6332.347168,Metrosideros polymorpha,native,26,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1166,370,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.25,-155.54,2534.480957,Cheirodendron trigynum,native,13,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1167,370,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.25,-155.54,2534.480957,Cibotium glaucum,native,19,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1168,370,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.25,-155.54,2534.480957,Cibotium menziesii,native,1,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1169,541,Hatheway_1952,O'ahu Island,1000,21.5265,-158.156667,1665.01,Osmanthus sandwicensis,native,7,mesic,Osmanthus_sandwicensis,9.787881419,0.666147464,15.97313267,14.25377443
1170,370,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.25,-155.54,2534.480957,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1171,371,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.27,-155.83,896.614624,Cheirodendron trigynum,native,3,dry,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1172,371,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.27,-155.83,896.614624,Cibotium glaucum,native,39,dry,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1173,371,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.27,-155.83,896.614624,Cibotium menziesii,native,3,dry,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1174,371,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.27,-155.83,896.614624,Ilex anomala,native,7,dry,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1175,371,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.27,-155.83,896.614624,Metrosideros polymorpha,native,20,dry,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1176,372,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.11,-155.63,3067.289063,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1177,372,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.11,-155.63,3067.289063,Metrosideros polymorpha,native,5,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1178,373,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.23,-155.57,2511.467041,Cheirodendron trigynum,native,1,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1179,373,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.23,-155.57,2511.467041,Cibotium glaucum,native,7,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1180,373,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.23,-155.57,2511.467041,Metrosideros polymorpha,native,19,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1181,380,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.7,-155,3257.106934,Metrosideros polymorpha,native,22,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1182,380,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.7,-155,3257.106934,Pandanus tectorius,native,5,wet,Pandanus_tectorius,10.443,0.507394074,12.71466667,14
1183,385,USFS_FIA_Hawaii,Hawai'i Island,504.34,19.57,-154.97,3432.541992,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1184,388,USFS_FIA_Hawaii,Maui Nui,168.11,20.72,-156.04,5120.694824,Cheirodendron forbesii,native,1,superwet,Cheirodendron_forbesii,10.50012271,0.47,12.452676,18.57708956
1185,388,USFS_FIA_Hawaii,Maui Nui,168.11,20.72,-156.04,5120.694824,Metrosideros polymorpha,native,2,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1186,390,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.79,-155.29,3404.304932,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1187,390,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.79,-155.29,3404.304932,Cibotium menziesii,native,8,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1188,390,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.79,-155.29,3404.304932,Metrosideros polymorpha,native,27,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1189,391,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.08,-155.72,2623.560059,Cheirodendron trigynum,native,5,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1190,391,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.08,-155.72,2623.560059,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1191,391,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.08,-155.72,2623.560059,Metrosideros polymorpha,native,49,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1192,392,USFS_FIA_Hawaii,Hawai'i Island,336.23,19.55,-155.29,2793.163086,Cheirodendron trigynum,native,3,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1193,392,USFS_FIA_Hawaii,Hawai'i Island,336.23,19.55,-155.29,2793.163086,Cibotium glaucum,native,6,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1194,392,USFS_FIA_Hawaii,Hawai'i Island,336.23,19.55,-155.29,2793.163086,Metrosideros polymorpha,native,13,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1195,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Cheirodendron trigynum,native,4,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1196,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1197,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Cibotium menziesii,native,20,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1198,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Melicope clusiifolia,native,1,wet,Melicope_clusiifolia,4.9285,0.460166667,10,21.652
1199,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Metrosideros polymorpha,native,31,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1200,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Myrsine lessertiana,native,2,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
1201,393,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.27,4639.962891,Myrsine sandwicensis,native,1,wet,Myrsine_sandwicensis,16.381,0.441,7,10.54025
1202,394,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.49,-155.27,2652.836914,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1203,394,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.49,-155.27,2652.836914,Cibotium glaucum,native,62,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1204,394,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.49,-155.27,2652.836914,Ilex anomala,native,6,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1205,395,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.29,3332.929932,Cheirodendron trigynum,native,3,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1206,395,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.29,3332.929932,Cibotium menziesii,native,1,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1207,395,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.83,-155.29,3332.929932,Metrosideros polymorpha,native,32,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1208,396,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.64,2162.343018,Cheirodendron trigynum,native,3,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1209,396,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.64,2162.343018,Cibotium glaucum,native,8,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1210,396,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.64,2162.343018,Cibotium menziesii,native,1,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1211,396,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.14,-155.64,2162.343018,Metrosideros polymorpha,native,37,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1212,397,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.76,-155.26,5735.105957,Cibotium menziesii,native,5,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1213,397,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.76,-155.26,5735.105957,Ilex anomala,native,1,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1214,397,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.76,-155.26,5735.105957,Metrosideros polymorpha,native,23,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1215,398,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.46,-155.24,3187.243896,Cheirodendron trigynum,native,4,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1216,398,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.46,-155.24,3187.243896,Cibotium glaucum,native,44,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1217,398,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.46,-155.24,3187.243896,Cibotium menziesii,native,1,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1218,398,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.46,-155.24,3187.243896,Metrosideros polymorpha,native,1,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1219,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1220,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Cibotium glaucum,native,16,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1221,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Cibotium menziesii,native,3,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1222,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Ilex anomala,native,1,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1223,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Metrosideros polymorpha,native,21,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1224,399,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.67,-155.31,3055.263916,Myrsine lessertiana,native,1,wet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
1225,400,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.4,-155.83,1407.251953,Cheirodendron trigynum,native,1,mesic,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1226,400,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.4,-155.83,1407.251953,Cibotium glaucum,native,2,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1227,400,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.4,-155.83,1407.251953,Cibotium menziesii,native,5,mesic,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1228,400,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.4,-155.83,1407.251953,Ilex anomala,native,1,mesic,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1229,400,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.4,-155.83,1407.251953,Metrosideros polymorpha,native,38,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1230,402,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.67,1696.217041,Cheirodendron trigynum,native,8,mesic,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1231,402,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.67,1696.217041,Cibotium glaucum,native,42,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1232,402,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.67,1696.217041,Metrosideros polymorpha,native,17,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1233,403,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.41,-155.22,3055.864014,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1234,403,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.41,-155.22,3055.864014,Cibotium glaucum,native,8,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1235,403,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.41,-155.22,3055.864014,Ilex anomala,native,11,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1236,403,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.41,-155.22,3055.864014,Metrosideros polymorpha,native,46,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1237,404,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.59,2499.981934,Cheirodendron trigynum,native,7,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1238,404,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.59,2499.981934,Cibotium glaucum,native,28,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1239,404,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.59,2499.981934,Ilex anomala,native,6,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1240,404,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.15,-155.59,2499.981934,Metrosideros polymorpha,native,11,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1241,405,USFS_FIA_Hawaii,Hawai'i Island,504.34,19.67,-155.29,3701.349121,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1242,405,USFS_FIA_Hawaii,Hawai'i Island,504.34,19.67,-155.29,3701.349121,Metrosideros polymorpha,native,19,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1243,406,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.87,-155.27,4444.708008,Cheirodendron trigynum,native,1,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1244,406,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.87,-155.27,4444.708008,Cibotium glaucum,native,3,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1245,406,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.87,-155.27,4444.708008,Metrosideros polymorpha,native,43,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1246,407,USFS_FIA_Hawaii,Maui Nui,504.34,20.79,-156.16,5740.085938,Cheirodendron trigynum,native,1,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1247,407,USFS_FIA_Hawaii,Maui Nui,504.34,20.79,-156.16,5740.085938,Cibotium glaucum,native,3,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1248,407,USFS_FIA_Hawaii,Maui Nui,504.34,20.79,-156.16,5740.085938,Metrosideros polymorpha,native,10,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1249,408,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.71,-155.29,4050.717041,Cibotium glaucum,native,7,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1250,408,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.71,-155.29,4050.717041,Cibotium menziesii,native,3,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1251,408,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.71,-155.29,4050.717041,Metrosideros polymorpha,native,32,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1252,409,USFS_FIA_Hawaii,Kaua'i Island,504.34,22.14,-159.62,2487.410889,Cheirodendron trigynum,native,2,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1253,409,USFS_FIA_Hawaii,Kaua'i Island,504.34,22.14,-159.62,2487.410889,Metrosideros polymorpha,native,15,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1254,541,Hatheway_1952,O'ahu Island,1000,21.5265,-158.156667,1665.01,Pelea wawraeana,native,1,mesic,Pelea_wawraeana,9.990563176,0.511422376,9.553832625,16.47281001
1255,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Cheirodendron trigynum,native,2,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1256,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Cibotium glaucum,native,36,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1257,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Cibotium menziesii,native,18,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1258,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Ilex anomala,native,1,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1259,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Melicope clusiifolia,native,1,superwet,Melicope_clusiifolia,4.9285,0.460166667,10,21.652
1260,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Metrosideros polymorpha,native,16,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1261,410,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.68,-155.23,6140.981934,Myrsine lessertiana,native,1,superwet,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
1262,411,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.92,-155.27,4017.677002,Cibotium glaucum,native,3,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1263,411,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.92,-155.27,4017.677002,Cibotium menziesii,native,20,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1264,411,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.92,-155.27,4017.677002,Metrosideros polymorpha,native,14,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1265,541,Hatheway_1952,O'ahu Island,1000,21.5265,-158.156667,1665.01,Pisonia umbellifera,native,10,mesic,Pisonia_umbellifera,14.76228537,0.369652948,8.793092,16.42489033
1266,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Cheirodendron trigynum,native,1,superwet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
1267,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Chenopodium oahuense,native,2,superwet,Chenopodium_oahuense,11.16253333,0.5,14.309506,33.5
1268,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Cibotium glaucum,native,13,superwet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1269,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Cibotium menziesii,native,1,superwet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1270,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Ilex anomala,native,2,superwet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1271,412,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.54,-155.23,5528.963867,Metrosideros polymorpha,native,45,superwet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1272,413,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.05,-155.61,1730.511963,Cibotium glaucum,native,1,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1273,413,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.05,-155.61,1730.511963,Cibotium menziesii,native,38,mesic,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1274,413,USFS_FIA_Hawaii,Hawai'i Island,672.45,20.05,-155.61,1730.511963,Metrosideros polymorpha,native,28,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1275,415,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.21,-155.53,2351.194092,Cibotium chamissoi,native,2,wet,Cibotium_chamissoi,15.29940833,0.469319444,7.5052,19.11025
1276,415,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.21,-155.53,2351.194092,Cibotium glaucum,native,10,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1277,415,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.21,-155.53,2351.194092,Cibotium menziesii,native,3,wet,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1278,415,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.21,-155.53,2351.194092,Metrosideros polymorpha,native,30,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1279,416,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.58,-155.89,1343.207031,Cibotium glaucum,native,15,mesic,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
1280,416,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.58,-155.89,1343.207031,Cibotium menziesii,native,3,mesic,Cibotium_menziesii,9.913585714,0.526551039,8.629333333,16.434
1281,416,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.58,-155.89,1343.207031,Ilex anomala,native,1,mesic,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
1282,416,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.58,-155.89,1343.207031,Metrosideros polymorpha,native,7,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
1283,416,USFS_FIA_Hawaii,Hawai'i Island,672.45,19.58,-155.89,1343.207031,Perrottetia sandwicensis,native,1,mesic,Perrottetia_sandwicensis,13.69343063,0.345333333,7.54,14.304
